id_clave_prod_serv,clave_prod_serv,cve_segmento,cve_familia,cve_clase,cve_mercancia,descripcion
13031,"27112138","27","11","21","38","Enderezador manual de tubos"
13032,"27112139","27","11","21","39","Alicates de combinación"
13033,"27112140","27","11","21","40","Alicates circlip"
13034,"27112141","27","11","21","41","Alicates de vidrio"
13035,"27112142","27","11","21","42","Alicates muli – herramienta"
13036,"27112143","27","11","21","43","Alicates para cortar baldosas"
13037,"27112144","27","11","21","44","Alicates de nariz doblada"
13038,"27112145","27","11","21","45","Alicates de articulación movible"
13039,"27112146","27","11","21","46","Tornillo de base pivote"
13040,"27112147","27","11","21","47","Alicates de engaste"
13041,"27112148","27","11","21","48","Alicates electrónicos"
13042,"27112149","27","11","21","49","Alicates electrostáticos"
13043,"27112150","27","11","21","50","Alicates de joyería"
13044,"27112151","27","11","21","51","Alicates pelacables"
13045,"27112152","27","11","21","52","Almeja triclover"
13046,"27112153","27","11","21","53","Engrapadora de banda"
13047,"27112154","27","11","21","54","Tornillo fresador"
13048,"27112155","27","11","21","55","Expansor de anillo de pistón"
13049,"27112156","27","11","21","56","Tornillo de mano"
13050,"27112157","27","11","21","57","Tornillo de taladro"
13051,"27112158","27","11","21","58","Tornillo de pata"
13052,"27112159","27","11","21","59","Tornillo de cadena"
13053,"27112160","27","11","21","60","Torcedor de cables"
13054,"27112161","27","11","21","61","Herramienta para empacar cables"
13055,"27112162","27","11","21","62","Unión para reglas"
13056,"27112200","27","11","22","00","Herramientas de albañilería y concreto"
13057,"27112201","27","11","22","01","Palustres"
13058,"27112202","27","11","22","02","Palustres o llanas de madera"
13059,"27112203","27","11","22","03","Bordeadoras"
13060,"27112205","27","11","22","05","Vibradores de concreto"
13061,"27112206","27","11","22","06","Tabla de mortero"
13062,"27112207","27","11","22","07","Ariete de mano"
13063,"27112208","27","11","22","08","Pica"
13064,"27112209","27","11","22","09","Pala de mampostería"
13065,"27112210","27","11","22","10","Unidor de ladrillos"
13066,"27112211","27","11","22","11","Llenador de uniones"
13067,"27112212","27","11","22","12","Herramienta de frente de brocal"
13068,"27112213","27","11","22","13","Chute de concreto"
13069,"27112215","27","11","22","15","Alisador de bordes"
13070,"27112216","27","11","22","16","Marcador de baldosas"
13071,"27112217","27","11","22","17","Partidor de baldosas"
13072,"27112218","27","11","22","18","Sierra eléctrica para baldosas"
13073,"27112219","27","11","22","19","Pellizcador de baldosas"
13074,"27112220","27","11","22","20","Sierra de mano para baldosas"
13075,"27112221","27","11","22","21","Broca para baldosas"
13076,"27112222","27","11","22","22","Cortador de baldosas"
13077,"27112223","27","11","22","23","Lima para baldosas"
13078,"27112224","27","11","22","24","Copiador de perfiles para corte"
13079,"27112225","27","11","22","25","Esparcidor muescado"
13080,"27112226","27","11","22","26","Palustre para baldosas"
13081,"27112227","27","11","22","27","Esparcidor de lechada"
13082,"27112228","27","11","22","28","Removedor de lechada"
13083,"27112229","27","11","22","29","Cincel para remover baldosas"
13084,"27112230","27","11","22","30","Llenador de juntas"
13085,"27112231","27","11","22","31","Herramienta para escalones"
13086,"27112232","27","11","22","32","Ranuradora"
13087,"27112300","27","11","23","00","Herramientas de marcar"
13088,"27112301","27","11","23","01","Hierro de marcar"
13089,"27112302","27","11","23","02","Punzones o alwznas"
13090,"27112303","27","11","23","03","Punzón de trazar"
13091,"27112304","27","11","23","04","Líneas de marcar con tiza"
13092,"27112305","27","11","23","05","Marcadores o soportes de metal"
13093,"27112306","27","11","23","06","Sellos de metal"
13094,"27112307","27","11","23","07","Tizas para trazar líneas"
13095,"27112308","27","11","23","08","Carrito marcador"
13096,"27112309","27","11","23","09","Lápiz marcador"
13097,"27112310","27","11","23","10","Soporte de tiza"
13098,"27112311","27","11","23","11","Tiza para marcar"
13099,"27112312","27","11","23","12","Medidor superficial"
13100,"27112313","27","11","23","13","Marcador de dimensiones"
13101,"27112400","27","11","24","00","Herramientas de inserción y ajuste"
13102,"27112401","27","11","24","01","Pistolas de grapas"
13103,"27112402","27","11","24","02","Ribeteadoras"
13104,"27112403","27","11","24","03","Colocadores de abrazaderas"
13105,"27112404","27","11","24","04","Herramientas para poner anclajes"
13106,"27112405","27","11","24","05","Calentadores de pernos"
13107,"27112406","27","11","24","06","Pistolas de etiquetado"
13108,"27112407","27","11","24","07","Desprendedor de etiqueta de seguridad"
13109,"27112408","27","11","24","08","Removedor industrial de ganchos"
13110,"27112409","27","11","24","09","Pistola remachadora explosiva"
13111,"27112410","27","11","24","10","Pistola para amarrar cables"
13112,"27112500","27","11","25","00","Herramientas para apalancar y curvar"
13113,"27112501","27","11","25","01","Herramientas curvatubos"
13114,"27112502","27","11","25","02","Palancas"
13115,"27112503","27","11","25","03","Dobladoras de tubos"
13116,"27112504","27","11","25","04","Cuñas"
13117,"27112505","27","11","25","05","Ganchos para empaquetaduras"
13118,"27112506","27","11","25","06","Manchas de impresión"
13119,"27112507","27","11","25","07","Varilla patecabra"
13120,"27112508","27","11","25","08","Doblador de cables"
13121,"27112600","27","11","26","00","Herramientas para precintar"
13122,"27112601","27","11","26","01","Espátulas para enmasillar"
13123,"27112602","27","11","26","02","Herramientas de calafateado"
13124,"27112603","27","11","26","03","Herramienta de inserción"
13125,"27112604","27","11","26","04","Recipiente para plastilina"
13126,"27112700","27","11","27","00","Herramientas mecánicas"
13127,"27112701","27","11","27","01","Fuelles eléctricos"
13128,"27112702","27","11","27","02","Pulidoras eléctricas"
13129,"27112703","27","11","27","03","Taladradoras eléctricas"
13130,"27112704","27","11","27","04","Amoladora eléctricas"
13131,"27112705","27","11","27","05","Martillos de demolición"
13132,"27112706","27","11","27","06","Cepillos eléctricos"
13133,"27112707","27","11","27","07","Cuchillas eléctricas"
13134,"27112708","27","11","27","08","Lijadoras eléctricas"
13135,"27112709","27","11","27","09","Sierras eléctricas"
13136,"27112710","27","11","27","10","Pistolas de tornillos eléctricas"
13137,"27112711","27","11","27","11","Pistolas de grapas eléctricas"
13138,"27112712","27","11","27","12","Ribeteadoras eléctricas"
13139,"27112713","27","11","27","13","Aprietatuercas neumático de percusión"
13140,"27112714","27","11","27","14","Pistolas de calafateo eléctricas"
13141,"27112715","27","11","27","15","Martillos cinceladores eléctricos"
13142,"27112716","27","11","27","16","Pistolas de clavos eléctricas"
13143,"27112717","27","11","27","17","Pistolas de calor"
13144,"27112718","27","11","27","18","Grabadores"
13145,"27112719","27","11","27","19","Pistolas para engomar"
13146,"27112720","27","11","27","20","Herramientas de par de torsión"
13147,"27112721","27","11","27","21","Juntador de capas de material"
13148,"27112722","27","11","27","22","Biseladora"
13149,"27112723","27","11","27","23","Cizallas eléctricas"
13150,"27112724","27","11","27","24","Pellizcadoras eléctricas"
13151,"27112725","27","11","27","25","Ribeteadora eléctrica"
13152,"27112726","27","11","27","26","Cortador de varillas eléctrico"
13153,"27112727","27","11","27","27","Pistola de mortero"
13154,"27112728","27","11","27","28","Soplete eléctrico"
13155,"27112729","27","11","27","29","Conector de tubos"
13156,"27112730","27","11","27","30","Pistola de grasa eléctrica"
13157,"27112731","27","11","27","31","Tijeras eléctricas"
13158,"27112732","27","11","27","32","Doblador de tubos eléctrico"
13159,"27112733","27","11","27","33","Cortador de ángulos"
13160,"27112734","27","11","27","34","Sierra de vaivén"
